,date,homicidios,homicidios_ma7,homicidios_ma30,robos,tavg,tmin,tmax,prcp,wspd,pres,precio_dolar,año,mes,dia,dia_semana_num,quincena,dias_desde_pago,has_event,dia_semana,es_fin_semana,es_dia_pago,es_festivo,es_dia_habil,despues_festivo,antes_festivo,is_outlier,h_lag_1,h_lag_2,h_lag_3,h_lag_7,h_lag_14,h_lag_28,h_roll_mean_3,h_roll_std_3,h_roll_max_3,h_roll_min_3,h_roll_mean_7,h_roll_std_7,h_roll_max_7,h_roll_min_7,h_roll_mean_14,h_roll_std_14,h_roll_max_14,h_roll_min_14,h_roll_mean_28,h_roll_std_28,h_roll_max_28,h_roll_min_28,amplitud_termica,llueve,lluvia_fuerte,dolar_ret,robos_lag_1,robos_lag_7,robos_lag_14,dow_Friday,dow_Monday,dow_Saturday,dow_Sunday,dow_Thursday,dow_Tuesday,dow_Wednesday,target
234,2025-02-20,5.0,6.142857142857143,4.7,34.0,20.7,15.3,27.3,0.0,8.8,1012.5,20.45240020751953,2025.0,2.0,20.0,3.0,2.0,5.0,0.0,Thursday,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0,5.0,12.0,5.0,8.0,9.0,7.0,4.358898943540674,12.0,4.0,5.285714285714286,3.6384193323605856,12.0,0.0,4.857142857142857,3.3248977510511595,12.0,0.0,4.464285714285714,3.0608900044019314,12.0,0.0,12.0,0.0,0.0,0.010603899783194537,23.0,30.0,18.0,False,False,False,False,True,False,False,5.0
235,2025-02-21,5.0,5.285714285714286,4.5,18.0,21.5,16.4,27.8,0.0,8.6,1012.1,20.29400062561035,2025.0,2.0,21.0,4.0,2.0,0.0,0.0,Friday,0.0,1.0,0.0,True,0.0,0.0,0.0,5.0,4.0,5.0,4.0,5.0,3.0,4.666666666666667,0.5773502691896518,5.0,4.0,5.285714285714286,3.6384193323605856,12.0,0.0,4.642857142857143,3.2011330411672594,12.0,0.0,4.321428571428571,2.93198923029415,12.0,0.0,11.400000000000002,0.0,0.0,-0.007744791824039421,34.0,0.0,28.0,True,False,False,False,False,False,False,5.0
236,2025-02-22,5.0,4.714285714285714,4.3,0.0,21.2,15.5,28.1,0.0,6.2,1017.0,20.29400062561035,2025.0,2.0,22.0,5.0,2.0,1.0,0.0,Saturday,1.0,0.0,0.0,False,0.0,0.0,0.0,5.0,5.0,4.0,0.0,6.0,0.0,4.666666666666667,0.5773502691896518,5.0,4.0,5.428571428571429,3.5989416433697508,12.0,0.0,4.642857142857143,3.2011330411672594,12.0,0.0,4.392857142857143,2.922952410432101,12.0,0.0,12.600000000000001,0.0,0.0,0.0,18.0,0.0,20.0,False,False,True,False,False,False,False,5.0
237,2025-02-23,7.0,4.714285714285714,4.266666666666667,0.0,19.1,14.0,25.5,0.0,7.7,1015.1,20.29400062561035,2025.0,2.0,23.0,6.0,2.0,2.0,0.0,Sunday,1.0,0.0,0.0,False,0.0,0.0,0.0,5.0,5.0,5.0,7.0,8.0,5.0,5.0,0.0,5.0,5.0,6.142857142857143,2.734262327610591,12.0,4.0,4.571428571428571,3.1796053387000893,12.0,0.0,4.571428571428571,2.7945525240230937,12.0,0.0,11.5,0.0,0.0,0.0,0.0,45.0,9.0,False,False,False,True,False,False,False,7.0
238,2025-02-24,6.0,4.428571428571429,4.2,34.0,19.4,14.0,25.9,0.0,5.6,1013.3,20.38282966613769,2025.0,2.0,24.0,0.0,2.0,3.0,0.0,Monday,0.0,0.0,0.0,True,0.0,0.0,0.0,7.0,5.0,5.0,12.0,1.0,4.0,5.666666666666667,1.1547005383792597,7.0,5.0,6.142857142857143,2.734262327610591,12.0,4.0,4.5,3.1070639120954935,12.0,0.0,4.642857142857143,2.8312317135609106,12.0,0.0,11.899999999999999,0.0,0.0,0.004377108396027118,0.0,13.0,11.0,False,True,False,False,False,False,False,6.0
239,2025-02-25,1.0,4.285714285714286,4.033333333333333,21.0,20.0,14.4,26.7,0.0,10.3,1010.7,20.48111915588379,2025.0,2.0,25.0,1.0,2.0,4.0,0.0,Tuesday,0.0,0.0,0.0,True,0.0,0.0,0.0,6.0,7.0,5.0,5.0,0.0,3.0,6.0,1.0000000000000075,7.0,5.0,5.285714285714286,0.9511897312113476,7.0,4.0,4.857142857142857,2.9575754846246527,12.0,0.0,4.714285714285714,2.839628860166782,12.0,0.0,12.299999999999999,0.0,0.0,0.004822170981950924,34.0,25.0,23.0,False,False,False,False,False,True,False,1.0
240,2025-02-26,4.0,3.857142857142857,4.166666666666667,28.0,20.9,15.5,27.4,0.0,5.8,1019.6,20.45750999450684,2025.0,2.0,26.0,2.0,2.0,5.0,0.0,Wednesday,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,6.0,7.0,4.0,3.0,5.0,4.666666666666667,3.2145502536643233,7.0,1.0,4.714285714285714,1.889822365046139,7.0,1.0,4.928571428571429,2.8410259716216206,12.0,0.0,4.642857142857143,2.908662486490568,12.0,0.0,11.899999999999999,0.0,0.0,-0.0011527280905530013,21.0,23.0,44.0,False,False,False,False,False,False,True,4.0
241,2025-02-27,3.0,3.4285714285714284,4.266666666666667,20.0,20.2,15.3,26.3,0.0,3.7,1003.5,20.394800186157227,2025.0,2.0,27.0,3.0,2.0,6.0,0.0,Thursday,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0,1.0,6.0,5.0,5.0,3.0,3.6666666666666665,2.5166114784235916,6.0,1.0,4.714285714285714,1.889822365046139,7.0,1.0,5.0,2.801098685543558,12.0,0.0,4.607142857142857,2.910253720825171,12.0,0.0,11.0,0.0,0.0,-0.003065368579384886,28.0,34.0,30.0,False,False,False,False,True,False,False,3.0
242,2025-02-28,4.0,3.7142857142857135,4.333333333333333,25.0,19.3,13.8,26.1,0.0,8.1,1015.2,20.457599639892575,2025.0,2.0,28.0,4.0,2.0,0.0,0.0,Friday,0.0,1.0,0.0,True,0.0,0.0,0.0,3.0,4.0,1.0,5.0,4.0,9.0,2.6666666666666665,1.5275252316519643,4.0,1.0,4.428571428571429,1.9880595947760127,7.0,1.0,4.857142857142857,2.8516430582855445,12.0,0.0,4.607142857142857,2.910253720825171,12.0,0.0,12.3,0.0,0.0,0.0030791894582018475,20.0,18.0,0.0,True,False,False,False,False,False,False,4.0
243,2025-03-01,2.0,3.857142857142857,4.4,35.0,23.6,17.9,30.6,0.0,9.0,1002.1,20.457599639892575,2025.0,3.0,1.0,5.0,1.0,0.0,1.0,Saturday,1.0,1.0,0.0,False,0.0,0.0,0.0,4.0,3.0,4.0,5.0,0.0,3.0,3.6666666666666665,0.5773502691896626,4.0,3.0,4.285714285714286,1.9760470401187105,7.0,1.0,4.857142857142857,2.8516430582855445,12.0,0.0,4.428571428571429,2.781267649013624,12.0,0.0,12.700000000000003,0.0,0.0,0.0,25.0,0.0,0.0,False,False,True,False,False,False,False,2.0
244,2025-03-02,4.0,3.857142857142857,4.433333333333334,7.0,24.1,18.1,31.3,0.0,7.5,1013.0,20.457599639892575,2025.0,3.0,2.0,6.0,1.0,1.0,1.0,Sunday,1.0,0.0,0.0,False,0.0,0.0,0.0,2.0,4.0,3.0,7.0,7.0,2.0,3.0,1.000000000000025,4.0,2.0,3.857142857142857,2.1157009420498185,7.0,1.0,5.0,2.631174057921088,12.0,1.0,4.392857142857143,2.806596537976943,12.0,0.0,13.2,0.0,0.0,0.0,35.0,0.0,45.0,False,False,False,True,False,False,False,4.0
245,2025-03-03,8.0,4.142857142857143,4.6,4.0,24.5,18.8,31.5,0.0,6.7,1004.9,20.514450073242188,2025.0,3.0,3.0,0.0,1.0,2.0,1.0,Monday,0.0,0.0,0.0,True,0.0,0.0,1.0,4.0,2.0,4.0,6.0,12.0,1.0,3.3333333333333335,1.1547005383792714,4.0,2.0,3.4285714285714284,1.6183471874253783,6.0,1.0,4.785714285714286,2.5773740789526736,12.0,1.0,4.464285714285714,2.768635749849364,12.0,0.0,12.7,0.0,0.0,0.0027789395799278083,7.0,34.0,13.0,False,True,False,False,False,False,False,8.0
246,2025-03-04,2.0,3.857142857142857,4.433333333333334,25.0,22.4,16.3,29.8,0.0,7.7,1012.0,20.72570037841797,2025.0,3.0,4.0,1.0,1.0,3.0,1.0,Tuesday,0.0,0.0,0.0,True,0.0,0.0,0.0,8.0,4.0,2.0,1.0,5.0,2.0,4.666666666666667,3.055050463303898,8.0,2.0,3.7142857142857144,2.214669705568286,8.0,1.0,4.5,1.829249530860633,8.0,1.0,4.714285714285714,2.760262237369423,12.0,0.0,13.5,0.0,0.0,0.010297634322224525,4.0,21.0,25.0,False,False,False,False,False,True,False,2.0
247,2025-03-05,4.0,3.857142857142857,4.2,0.0,25.6,20.2,32.2,0.0,7.0,1002.5,20.530500411987305,2025.0,3.0,5.0,2.0,1.0,4.0,1.0,Wednesday,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,8.0,4.0,4.0,4.0,8.0,4.666666666666667,3.055050463303898,8.0,2.0,3.857142857142857,2.035400978396433,8.0,2.0,4.285714285714286,1.9386185179765918,8.0,1.0,4.714285714285714,2.760262237369423,12.0,0.0,12.000000000000004,0.0,0.0,-0.009418256699007865,25.0,28.0,23.0,False,False,False,False,False,False,True,4.0
248,2025-03-06,5.0,3.857142857142857,4.166666666666667,0.0,23.7,17.9,30.7,0.0,4.5,1017.1,20.402780532836918,2025.0,3.0,6.0,3.0,1.0,5.0,1.0,Thursday,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0,2.0,8.0,3.0,5.0,8.0,4.666666666666667,3.055050463303898,8.0,2.0,3.857142857142857,2.035400978396433,8.0,2.0,4.285714285714286,1.9386185179765918,8.0,1.0,4.571428571428571,2.686434666417788,12.0,0.0,12.8,0.0,0.0,-0.006220982274538933,0.0,20.0,34.0,False,False,False,False,True,False,False,5.0
249,2025-03-07,2.0,3.2857142857142856,4.233333333333333,0.0,25.9,20.3,32.8,0.0,5.3,1013.7,20.27794075012207,2025.0,3.0,7.0,4.0,1.0,0.0,1.0,Friday,0.0,1.0,0.0,True,0.0,0.0,0.0,5.0,4.0,2.0,4.0,5.0,5.0,3.6666666666666665,1.5275252316519599,5.0,2.0,4.142857142857143,2.035400978396433,8.0,2.0,4.285714285714286,1.9386185179765918,8.0,1.0,4.464285714285714,2.603162504811227,12.0,0.0,12.499999999999996,0.0,0.0,-0.006118763200629762,0.0,25.0,18.0,True,False,False,False,False,False,False,2.0
250,2025-03-08,2.0,3.4285714285714284,4.166666666666667,0.0,25.6,19.7,32.8,0.0,6.0,1011.2,20.27794075012207,2025.0,3.0,8.0,5.0,1.0,1.0,0.0,Saturday,1.0,0.0,0.0,False,0.0,0.0,0.0,2.0,5.0,4.0,2.0,5.0,6.0,3.6666666666666665,1.5275252316519596,5.0,2.0,3.857142857142857,2.193062655175137,8.0,2.0,4.071428571428571,2.017778127403647,8.0,1.0,4.357142857142857,2.641748659285363,12.0,0.0,13.099999999999998,0.0,0.0,0.0,0.0,35.0,0.0,False,False,True,False,False,False,False,2.0
251,2025-03-09,4.0,3.571428571428572,4.166666666666667,0.0,23.6,17.7,30.8,0.0,5.7,1014.0,20.27794075012207,2025.0,3.0,9.0,6.0,1.0,2.0,0.0,Sunday,1.0,0.0,0.0,False,0.0,0.0,0.0,2.0,2.0,5.0,4.0,7.0,8.0,3.0,1.7320508075688907,5.0,2.0,3.857142857142857,2.193062655175137,8.0,2.0,3.857142857142857,2.070196678027062,8.0,1.0,4.214285714285714,2.657723097595402,12.0,0.0,13.100000000000001,0.0,0.0,0.0,0.0,7.0,0.0,False,False,False,True,False,False,False,4.0
252,2025-03-10,4.0,3.2857142857142856,4.1,45.0,25.4,19.7,32.4,0.0,10.1,1004.0,20.26021957397461,2025.0,3.0,10.0,0.0,1.0,3.0,0.0,Monday,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0,2.0,2.0,8.0,6.0,1.0,2.6666666666666665,1.1547005383792732,4.0,2.0,3.857142857142857,2.193062655175137,8.0,2.0,3.642857142857143,1.864945569720997,8.0,1.0,4.071428571428571,2.552102567144892,12.0,0.0,12.7,0.0,0.0,-0.0008739139918512162,0.0,4.0,34.0,False,True,False,False,False,False,False,4.0
253,2025-03-11,3.0,3.7142857142857135,4.0,45.0,25.4,19.5,32.5,0.0,4.3,1011.0,20.35137939453125,2025.0,3.0,11.0,1.0,1.0,4.0,0.0,Tuesday,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0,4.0,2.0,2.0,1.0,0.0,3.3333333333333335,1.1547005383792703,4.0,2.0,3.2857142857142856,1.2535663410560227,5.0,2.0,3.5,1.7431183374807155,8.0,1.0,4.178571428571429,2.480346024674065,12.0,0.0,13.0,0.0,0.0,0.004499448795399097,45.0,25.0,21.0,False,False,False,False,False,True,False,3.0
254,2025-03-12,5.0,4.428571428571429,4.066666666666666,27.0,24.1,18.5,30.9,0.0,4.8,1009.7,20.270299911499023,2025.0,3.0,12.0,2.0,1.0,5.0,0.0,Wednesday,0.0,0.0,0.0,True,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,3.0,3.6666666666666665,0.5773502691896599,4.0,3.0,3.4285714285714284,1.1338934190276875,5.0,2.0,3.642857142857143,1.5984195491000013,8.0,2.0,4.285714285714286,2.35477675055908,12.0,0.0,12.399999999999999,0.0,0.0,-0.003983979732303244,45.0,0.0,28.0,False,False,False,False,False,False,True,5.0
255,2025-03-13,3.0,4.571428571428571,4.433333333333334,12.0,24.8,19.1,31.8,0.0,6.3,1020.4,20.17443084716797,2025.0,3.0,13.0,3.0,1.0,6.0,0.0,Thursday,0.0,0.0,0.0,True,0.0,0.0,0.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,1.000000000000018,5.0,3.0,3.5714285714285716,1.2724180205607087,5.0,2.0,3.7142857142857144,1.6374732612530434,8.0,2.0,4.357142857142857,2.344643789012423,12.0,0.0,12.7,0.0,0.0,-0.004729533590998813,27.0,0.0,20.0,False,False,False,False,True,False,False,3.0
256,2025-03-14,5.0,4.714285714285714,4.4,17.0,25.1,18.7,32.8,0.0,8.5,1004.5,20.08284950256348,2025.0,3.0,14.0,4.0,1.0,0.0,0.0,Friday,0.0,1.0,0.0,True,0.0,0.0,0.0,3.0,5.0,3.0,2.0,4.0,4.0,3.6666666666666665,1.1547005383792686,5.0,3.0,3.2857142857142856,1.1126972805283797,5.0,2.0,3.7142857142857144,1.6374732612530434,8.0,2.0,4.285714285714286,2.35477675055908,12.0,0.0,14.099999999999998,0.0,0.0,-0.004539475998022735,12.0,0.0,25.0,True,False,False,False,False,False,False,5.0
257,2025-03-15,7.0,4.571428571428571,4.4,17.0,25.1,19.4,32.1,0.0,5.9,1015.7,20.08284950256348,2025.0,3.0,15.0,5.0,1.0,0.0,0.0,Saturday,1.0,1.0,0.0,False,0.0,0.0,1.0,5.0,3.0,5.0,2.0,2.0,0.0,4.333333333333333,1.1547005383792657,5.0,3.0,3.7142857142857144,1.1126972805283795,5.0,2.0,3.7857142857142856,1.6723346844167568,8.0,2.0,4.321428571428571,2.3578642474756353,12.0,0.0,12.700000000000003,0.0,0.0,0.0,17.0,0.0,35.0,False,False,True,False,False,False,False,7.0
258,2025-03-16,5.0,4.571428571428571,4.433333333333334,10.0,23.8,17.9,31.0,0.0,11.4,1014.4,20.08284950256348,2025.0,3.0,16.0,6.0,2.0,1.0,0.0,Sunday,1.0,0.0,0.0,False,0.0,1.0,0.0,7.0,5.0,3.0,4.0,4.0,7.0,5.0,2.000000000000006,7.0,3.0,4.428571428571429,1.397276262011548,7.0,3.0,4.142857142857143,1.7913099142223288,8.0,2.0,4.571428571428571,2.2513958045583857,12.0,1.0,13.100000000000001,0.0,0.0,0.0,17.0,0.0,7.0,False,False,False,True,False,False,False,5.0
259,2025-03-17,5.0,4.714285714285714,4.5,3.0,25.4,19.7,32.4,0.0,4.7,1012.5,19.92527961730957,2025.0,3.0,17.0,0.0,2.0,2.0,0.0,Monday,0.0,0.0,1.0,False,0.0,0.0,0.0,5.0,7.0,5.0,4.0,8.0,12.0,5.666666666666667,1.1547005383792592,7.0,5.0,4.571428571428571,1.3972762620115478,7.0,3.0,4.214285714285714,1.8050600428356274,8.0,2.0,4.5,2.202691955733231,12.0,1.0,12.7,0.0,0.0,-0.007845992434181048,10.0,45.0,4.0,False,True,False,False,False,False,False,5.0
260,2025-03-18,2.0,4.857142857142857,4.466666666666667,12.0,24.7,18.7,32.1,0.0,4.3,1014.3,19.95507049560547,2025.0,3.0,18.0,1.0,2.0,3.0,0.0,Tuesday,0.0,0.0,0.0,True,1.0,0.0,0.0,5.0,5.0,7.0,3.0,2.0,5.0,5.666666666666667,1.1547005383792592,7.0,5.0,4.714285714285714,1.3801311186847123,7.0,3.0,4.0,1.4675987714106848,7.0,2.0,4.25,1.6471074533748544,8.0,1.0,13.400000000000002,0.0,0.0,0.0014951297481424763,3.0,45.0,25.0,False,False,False,False,False,True,False,2.0
261,2025-03-19,5.0,4.285714285714286,4.233333333333333,33.0,24.6,18.8,31.7,0.0,10.2,1011.7,19.90415954589844,2025.0,3.0,19.0,2.0,2.0,4.0,0.0,Wednesday,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,1.7320508075688876,5.0,2.0,4.571428571428571,1.6183471874253774,7.0,2.0,4.0,1.4675987714106846,7.0,2.0,4.142857142857143,1.6934358174211692,8.0,1.0,12.899999999999999,0.0,0.0,-0.0025512788701117506,12.0,27.0,0.0,False,False,False,False,False,False,True,5.0
262,2025-03-20,4.0,4.285714285714286,4.266666666666667,29.0,21.2,15.3,28.4,0.0,4.3,1009.3,20.0231990814209,2025.0,3.0,20.0,3.0,2.0,5.0,0.0,Thursday,0.0,0.0,0.0,True,0.0,0.0,0.0,5.0,2.0,5.0,3.0,5.0,5.0,4.0,1.7320508075688876,5.0,2.0,4.571428571428571,1.6183471874253774,7.0,2.0,4.071428571428571,1.49173547429654,7.0,2.0,4.178571428571429,1.7008401285415329,8.0,1.0,13.099999999999998,0.0,0.0,0.005980636120201721,33.0,12.0,0.0,False,False,False,False,True,False,False,4.0
263,2025-03-21,6.0,4.0,4.3,25.0,26.4,20.5,33.6,0.0,9.1,1013.4,20.127500534057617,2025.0,3.0,21.0,4.0,2.0,0.0,0.0,Friday,0.0,1.0,0.0,True,0.0,0.0,0.0,4.0,5.0,2.0,5.0,2.0,5.0,3.6666666666666665,1.5275252316519596,5.0,2.0,4.714285714285714,1.4960264830861947,7.0,2.0,4.0,1.4675987714106846,7.0,2.0,4.142857142857143,1.6934358174211692,8.0,1.0,13.100000000000001,0.0,0.0,0.005209030395822101,29.0,17.0,0.0,True,False,False,False,False,False,False,6.0
264,2025-03-22,3.0,4.285714285714286,4.2,25.0,23.1,17.6,30.0,0.0,11.2,1012.3,20.127500534057617,2025.0,3.0,22.0,5.0,2.0,1.0,0.0,Saturday,1.0,0.0,0.0,False,0.0,0.0,0.0,6.0,4.0,5.0,7.0,2.0,5.0,5.0,1.0000000000000129,6.0,4.0,4.857142857142857,1.5735915849388893,7.0,2.0,4.285714285714286,1.437335752680655,7.0,2.0,4.178571428571429,1.722478219581093,8.0,1.0,12.399999999999999,0.0,0.0,0.0,25.0,17.0,0.0,False,False,True,False,False,False,False,3.0
265,2025-03-23,5.0,4.714285714285714,4.266666666666667,5.0,25.3,19.8,32.1,0.0,10.0,1014.9,20.127500534057617,2025.0,3.0,23.0,6.0,2.0,2.0,0.0,Sunday,1.0,0.0,0.0,False,0.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,7.0,4.333333333333333,1.5275252316519574,6.0,3.0,4.285714285714286,1.3801311186847127,6.0,2.0,4.357142857142857,1.3363062095621216,7.0,2.0,4.107142857142857,1.728610782708263,8.0,1.0,12.3,0.0,0.0,0.0,25.0,10.0,0.0,False,False,False,True,False,False,False,5.0
266,2025-03-24,3.0,5.857142857142857,4.733333333333333,7.0,25.3,19.8,32.2,0.0,10.0,1009.7,20.21017074584961,2025.0,3.0,24.0,0.0,2.0,3.0,0.0,Monday,0.0,0.0,0.0,True,0.0,0.0,0.0,5.0,3.0,6.0,5.0,4.0,6.0,4.666666666666667,1.527525231651956,6.0,3.0,4.285714285714286,1.3801311186847127,6.0,2.0,4.428571428571429,1.3424596091494903,7.0,2.0,4.035714285714286,1.643892013600951,8.0,1.0,12.400000000000002,0.0,0.0,0.004107326274919609,5.0,3.0,45.0,False,True,False,False,False,False,False,3.0
267,2025-03-25,4.0,5.428571428571429,4.7,35.0,24.4,18.6,31.4,0.0,8.7,1009.3,20.03787040710449,2025.0,3.0,25.0,1.0,2.0,4.0,0.0,Tuesday,0.0,0.0,0.0,True,0.0,0.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,3.6666666666666665,1.1547005383792688,5.0,3.0,4.0,1.4142135623730996,6.0,2.0,4.357142857142857,1.3926810257774171,7.0,2.0,3.9285714285714284,1.608509119433777,8.0,1.0,12.799999999999997,0.0,0.0,-0.00852542716792759,7.0,12.0,45.0,False,False,False,False,False,True,False,4.0
268,2025-03-26,8.0,5.428571428571429,4.8,18.0,24.7,18.3,32.5,0.0,8.9,1012.9,20.03199958801269,2025.0,3.0,26.0,2.0,2.0,5.0,0.0,Wednesday,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,1.0000000000000182,5.0,3.0,4.285714285714286,1.1126972805283788,6.0,3.0,4.428571428571429,1.3424596091494903,7.0,2.0,4.035714285714286,1.5026431738561703,8.0,2.0,14.2,0.0,0.0,-0.00029298617929551796,35.0,33.0,27.0,False,False,False,False,False,False,True,8.0
269,2025-03-27,12.0,5.428571428571429,4.833333333333333,24.0,23.9,18.2,30.9,0.0,9.8,1015.5,20.257049560546875,2025.0,3.0,27.0,3.0,2.0,6.0,0.0,Thursday,0.0,0.0,0.0,True,0.0,0.0,1.0,8.0,4.0,3.0,4.0,3.0,3.0,5.0,2.6457513110645956,8.0,3.0,4.714285714285714,1.7994708216848774,8.0,3.0,4.642857142857143,1.645840578182228,8.0,2.0,4.178571428571429,1.6789231872790085,8.0,2.0,12.7,0.0,0.0,0.011234523620340608,18.0,29.0,12.0,False,False,False,False,True,False,False,12.0
270,2025-03-28,3.0,5.571428571428571,4.7,22.0,24.9,19.0,32.1,0.0,3.9,1014.6,20.28199958801269,2025.0,3.0,28.0,4.0,2.0,0.0,0.0,Friday,0.0,1.0,0.0,True,0.0,0.0,0.0,12.0,8.0,4.0,6.0,5.0,4.0,8.0,3.999999999999999,12.0,4.0,5.857142857142857,3.2366943748507486,12.0,3.0,5.285714285714286,2.4939487203589867,12.0,2.0,4.5,2.2194427061598048,12.0,2.0,13.100000000000001,0.0,0.0,0.0012316713444000538,24.0,25.0,17.0,True,False,False,False,False,False,False,3.0
271,2025-03-29,3.0,5.428571428571429,4.833333333333333,24.0,24.6,18.3,32.4,0.0,11.1,1017.3,20.28199958801269,2025.0,3.0,29.0,5.0,2.0,1.0,0.0,Saturday,1.0,0.0,0.0,False,0.0,0.0,0.0,3.0,12.0,8.0,3.0,7.0,2.0,7.666666666666667,4.509249752822893,12.0,3.0,5.428571428571429,3.4086724129853874,12.0,3.0,5.142857142857143,2.567762955065479,12.0,2.0,4.464285714285714,2.235772181747792,12.0,2.0,14.099999999999998,0.0,0.0,0.0,22.0,25.0,17.0,False,False,True,False,False,False,False,3.0
272,2025-03-30,5.0,4.428571428571429,4.866666666666666,2.0,22.8,17.0,30.0,0.0,3.9,1010.5,20.28199958801269,2025.0,3.0,30.0,6.0,2.0,2.0,0.0,Sunday,1.0,0.0,0.0,False,0.0,0.0,0.0,3.0,3.0,12.0,5.0,5.0,4.0,6.0,5.196152422706633,12.0,3.0,5.428571428571429,3.4086724129853874,12.0,3.0,4.857142857142857,2.5677629550654784,12.0,2.0,4.5,2.2026919557332305,12.0,2.0,13.0,0.0,0.0,0.0,24.0,5.0,10.0,False,False,False,True,False,False,False,5.0
273,2025-03-31,4.0,3.142857142857143,4.766666666666667,25.0,24.3,18.5,31.4,0.0,11.1,1009.0,20.380090713500977,2025.0,3.0,31.0,0.0,2.0,0.0,0.0,Monday,0.0,1.0,0.0,True,0.0,0.0,0.0,5.0,3.0,3.0,3.0,5.0,8.0,3.6666666666666665,1.1547005383792617,5.0,3.0,5.428571428571429,3.4086724129853874,12.0,3.0,4.857142857142857,2.5677629550654784,12.0,2.0,4.535714285714286,2.2023916773655707,12.0,2.0,12.899999999999999,0.0,0.0,0.0048363636466228765,2.0,7.0,3.0,False,True,False,False,False,False,False,4.0
274,2025-04-01,3.0,3.4285714285714284,4.733333333333333,12.0,26.9,21.3,33.8,0.0,3.8,1018.1,20.474029541015625,2025.0,4.0,1.0,1.0,1.0,0.0,1.0,Tuesday,0.0,1.0,0.0,True,0.0,0.0,0.0,4.0,5.0,3.0,4.0,2.0,2.0,4.0,1.0000000000000104,5.0,3.0,5.571428571428571,3.309438162646487,12.0,3.0,4.785714285714286,2.5773740789526745,12.0,2.0,4.392857142857143,2.096545407450714,12.0,2.0,12.499999999999996,0.0,0.0,0.00460934295314086,25.0,35.0,12.0,False,False,False,False,False,True,False,3.0
275,2025-04-02,1.0,3.2857142857142856,4.666666666666667,38.0,27.7,21.8,35.0,0.0,7.3,1011.0,20.328340530395508,2025.0,4.0,2.0,2.0,1.0,1.0,1.0,Wednesday,0.0,0.0,0.0,True,0.0,0.0,1.0,3.0,4.0,5.0,8.0,5.0,4.0,4.0,1.0000000000000104,5.0,3.0,5.428571428571429,3.4086724129853874,12.0,3.0,4.857142857142857,2.5071326821120357,12.0,3.0,4.428571428571429,2.0625150312102667,12.0,2.0,13.2,0.0,0.0,-0.007115795663391933,12.0,18.0,33.0,False,False,False,False,False,False,True,1.0
276,2025-04-03,3.0,3.142857142857143,4.766666666666667,29.0,29.1,23.0,36.6,0.0,11.7,1022.3,20.25830078125,2025.0,4.0,3.0,3.0,1.0,2.0,1.0,Thursday,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,3.0,4.0,12.0,4.0,5.0,2.6666666666666665,1.527525231651957,4.0,1.0,4.428571428571429,3.552329886011099,12.0,1.0,4.571428571428571,2.709365117635374,12.0,1.0,4.321428571428571,2.16116517662,12.0,1.0,13.600000000000001,0.0,0.0,-0.003445423842678319,38.0,24.0,29.0,False,False,False,False,True,False,False,3.0
277,2025-04-04,5.0,4.857142857142857,4.666666666666667,20.0,28.2,22.1,35.8,0.0,6.8,1001.246,19.93221092224121,2025.0,4.0,4.0,4.0,1.0,0.0,1.0,Friday,0.0,1.0,0.0,True,0.0,0.0,0.0,3.0,1.0,3.0,3.0,6.0,2.0,2.3333333333333335,1.1547005383792661,3.0,1.0,3.142857142857143,1.2149857925879173,5.0,1.0,4.5,2.738612787525831,12.0,1.0,4.25,2.1709359647311106,12.0,1.0,13.699999999999996,0.0,0.0,-0.016096604672322767,29.0,22.0,25.0,True,False,False,False,False,False,False,5.0
278,2025-04-05,2.0,4.857142857142857,4.533333333333333,25.0,26.8,21.1,33.8,0.0,9.5,1017.4,19.93221092224121,2025.0,4.0,5.0,5.0,1.0,1.0,1.0,Saturday,1.0,0.0,0.0,False,0.0,0.0,0.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,2.000000000000007,5.0,1.0,3.4285714285714284,1.3972762620115482,5.0,1.0,4.428571428571429,2.7093651176353735,12.0,1.0,4.357142857142857,2.129411076892287,12.0,1.0,12.699999999999996,0.0,0.0,0.0,20.0,24.0,25.0,False,False,True,False,False,False,False,2.0
